0.65306, 1.00000, 0.58537, 0.79268
0.71429, 1.00000, 0.65854, 0.82927
0.57143, 1.00000, 0.48780, 0.74390
0.57143, 1.00000, 0.48780, 0.74390
0.53061, 1.00000, 0.43902, 0.71951 
0.57143, 1.00000, 0.48780, 0.74390
0.57143, 1.00000, 0.48780, 0.74390
0.53061, 1.00000, 0.43902, 0.71951
0.57143, 1.00000, 0.48780, 0.74390
0.59184, 1.00000, 0.51219, 0.75609
