0.65306, 1.00000, 0.58537, 0.79269
0.57143, 1.00000, 0.48780, 0.74390
0.63265, 1.00000, 0.56098, 0.78049
0.63265, 1.00000, 0.56098, 0.78049
0.63265, 1.00000, 0.56098, 0.78049
0.59184, 1.00000, 0.51219, 0.75609
0.59184, 1.00000, 0.51219, 0.75609
0.59184, 1.00000, 0.51219, 0.75609
0.55102, 1.00000, 0.46341, 0.73171
0.73469, 1.00000, 0.68293, 0.84146
